transaction_id,seed,buyer_id,buyer_class,seller_id,seller_class,visit_order,price,budget_before,budget_after,seller_inventory_after
0,0,0,Poor,1,Slow,0,2.0,2.855568251059932,0.8555682510599318,129
1,0,1,Poor,0,Slow,2,2.0,2.8802708223662408,0.8802708223662408,129
2,0,2,Poor,0,Slow,4,2.0,3.135343130364019,1.135343130364019,128
3,0,3,Poor,0,Slow,3,2.0,3.2738648916286124,1.2738648916286124,127
4,0,4,Poor,2,Slow,1,1.4,3.2927620011803103,1.8927620011803103,129
5,0,5,Poor,2,Slow,1,1.4,2.9146614930741417,1.5146614930741418,128
6,0,6,Poor,0,Slow,2,2.0,2.876395471873083,0.8763954718730829,126
7,0,7,Poor,1,Slow,3,2.0,2.8877816124740407,0.8877816124740407,128
8,0,8,Poor,0,Slow,0,2.0,2.825432787799515,0.8254327877995151,125
9,0,9,Poor,0,Slow,4,2.0,3.5291456301569264,1.5291456301569264,124
10,0,10,Poor,2,Slow,0,1.4,3.222214128502703,1.822214128502703,127
11,0,11,Poor,2,Slow,2,1.4,3.1186264915375723,1.7186264915375724,126
12,0,13,Poor,1,Slow,1,2.0,3.4917974768877826,1.4917974768877826,127
13,0,13,Poor,2,Slow,4,1.4,1.4917974768877826,0.09179747688778273,125
14,0,14,Poor,1,Slow,2,2.0,2.670951459663922,0.6709514596639221,126
15,0,15,Poor,2,Slow,1,1.4,2.927196380668636,1.5271963806686362,124
16,0,17,Poor,1,Slow,0,2.0,3.150836988467887,1.150836988467887,125
17,0,19,Poor,0,Slow,1,2.0,2.9619399760432135,0.9619399760432135,123
18,0,21,Poor,0,Slow,4,2.0,3.317906580814676,1.3179065808146762,122
19,0,22,Poor,1,Slow,4,2.0,3.077269701963367,1.0772697019633668,124
20,0,23,Poor,1,Slow,1,2.0,2.524852761482646,0.5248527614826459,123
21,0,24,Poor,0,Slow,0,2.0,3.048700345606631,1.048700345606631,121
22,0,27,Poor,1,Slow,4,2.0,2.99110150084376,0.9911015008437598,122
23,0,28,Poor,0,Slow,4,2.0,2.945725289242497,0.945725289242497,120
24,0,29,Poor,2,Slow,4,1.4,2.29678164487699,0.8967816448769903,123
25,0,30,Poor,2,Slow,1,1.4,4.151558442737377,2.751558442737377,122
26,0,31,Poor,2,Slow,4,1.4,2.8259551293946994,1.4259551293946995,121
27,0,34,Poor,0,Slow,0,2.0,3.0202242280934373,1.0202242280934373,119
28,0,35,Poor,0,Slow,1,2.0,2.5476404157065833,0.5476404157065833,118
29,0,36,Poor,2,Slow,3,1.4,3.0313585691734044,1.6313585691734045,120
30,0,37,Poor,0,Slow,1,2.0,2.996700565652933,0.9967005656529331,117
31,0,38,Poor,1,Slow,3,2.0,3.2806195408253047,1.2806195408253047,121
32,0,39,Poor,1,Slow,1,2.0,2.9817828486905134,0.9817828486905134,120
33,0,41,Poor,1,Slow,4,2.0,3.1984371830202094,1.1984371830202094,119
34,0,42,Poor,2,Slow,0,1.4,2.980864513000685,1.580864513000685,119
35,0,44,Poor,0,Slow,2,2.0,2.7833476596555577,0.7833476596555577,116
36,0,45,Poor,0,Slow,2,2.0,2.6446016361212923,0.6446016361212923,115
37,0,49,Poor,2,Slow,1,1.4,2.9158116481038663,1.5158116481038664,118
38,0,50,Poor,2,Slow,2,1.4,2.8770059373262846,1.4770059373262847,117
39,0,52,Poor,1,Slow,2,2.0,2.686826348486744,0.6868263484867438,118
40,0,54,Poor,0,Slow,0,2.0,3.4771189039498656,1.4771189039498656,114
41,0,54,Poor,2,Slow,1,1.4,1.4771189039498656,0.07711890394986565,116
42,0,55,Poor,0,Slow,4,2.0,3.087056009279757,1.087056009279757,113
43,0,57,Poor,2,Slow,0,1.4,3.2894532647191523,1.8894532647191524,115
44,0,59,Poor,0,Slow,0,2.0,3.135011780463794,1.135011780463794,112
45,0,60,Poor,1,Slow,0,2.0,3.7790769233708823,1.7790769233708823,117
46,0,60,Poor,2,Slow,2,1.4,1.7790769233708823,0.3790769233708824,114
47,0,64,Poor,1,Slow,1,2.0,3.3626652189762822,1.3626652189762822,116
48,0,66,Poor,1,Slow,0,2.0,2.9247780159935703,0.9247780159935703,115
49,0,70,Middle,3,Shigh,2,6.0,7.09889698464928,1.0988969846492802,69
50,0,71,Middle,1,Slow,0,2.0,6.272125540401833,4.272125540401833,114
51,0,71,Middle,2,Slow,1,1.4,4.272125540401833,2.8721255404018327,113
52,0,71,Middle,0,Slow,3,2.0,2.8721255404018327,0.8721255404018327,111
